cLambda FITC,CD117 PE,CD20 PE-CF594,CD138 PC5.5,CD27 PC7,cKappa APC,CD45 A700,CD38 A750,CD56 BV421,CD19 BV510
2371.37427,12.7487841,77.736496,1582.04517,1.0,38.5422897,10.9411392,2738.41992,1.0,19.1095314
7914.75732,1.0,324.876892,1810.55823,1.0,20.5352497,1.0,1445.96008,1.0,16.8485489
79.1475677,29.1637764,164.0,572.548889,1.0,1.0,111.397377,1240.93811,7.4989419,11.652154
2436.23291,10.4599905,111.397377,1094.11401,1.0,84.291008,28.3873596,1684.85498,1.0,4.6138401
9821.71777,3337.62646,1.0,2813.31738,1.0,71.6916733,1.0,2996.14331,1.0,273.84198
9646.61328,1.0,54.2469101,1762.35669,1.0,132.158096,50.9367485,3491.15381,1.0,1.0
9821.71777,1582.04517,1.0,2890.26465,1.0,1.0,1.0,4572.52637,1.0,164.0
5002.86475,1.0,38.5422897,518.613403,1.0,70.4135666,1407.46509,1472.20642,6.91582155,8.35362625
9821.71777,1197.08545,1.0,1715.43835,1.0,25.7132072,1.0,1218.81421,1.0,118.636635
9222.40137,1.0,81.3123016,2246.79028,1.0,103.663292,1.0,3889.05176,1.0,17.1543789
1640.0,12.7487841,198.095688,2641.64868,1.0,84.291008,1.0,2738.41992,1.0,7.10497427
4067.94434,1.0,38.5422897,2617.99463,1.0,101.815201,1.0,1596.33838,1.0,17.1543789
9821.71777,2186.97534,813.123047,5186.13672,1.0,41.0469856,1.0,6042.96338,1.0,248.045517
9821.71777,1229.82642,3219.67871,1928.21899,1.0,100.000008,1.0,3491.15381,1.0,118.636635
9821.71777,3367.78076,1.0,3105.89917,1.0,17.3093719,1.0,4255.06592,1.0,302.321381
4697.58789,124.093803,850.525879,1730.93677,122.982635,1.0,1.0,8582.10156,1.0,35.8663788
2713.89941,5.4246912,189.384201,449.1008,4.49100733,30.5052814,1.0,2246.79028,1.0,19.8095684
9389.79688,43.7144508,59.3522987,1893.84204,1.0,77.736496,1.0,1321.58093,1.0,21.0969048
9821.71777,11.240386,77.0404282,2763.16187,39.9542046,2.54829693,187.6884,2594.55249,1.0,1.0
4104.70068,47.8285904,76.3506241,1165.21545,1.0,1.08431697,1.0,704.135681,1.0,6.49381685
4740.03369,23.7137375,196.321884,1369.99426,1.0,1.0,1.0,1526.13831,1.0,10.0
9821.71777,1876.88416,1.0,3651.73999,1.0,10.7460775,1.0,3854.22998,1.0,187.6884
4067.94434,31.6227779,42.9351044,2090.80054,1.0,1.0,1.0,3491.15381,1.0,23.7137375
9821.71777,1539.92651,1.0,1345.57019,1.0,1.0,1.0,1263.46289,1.0,18.1055851
3133.96289,1.0,873.788269,1263.46289,1.0,33.3762474,1.0,2689.59961,1.0,9.64661694
9821.71777,36.1904297,562.341309,2167.39258,72.9930191,85.8210526,63.2093315,6042.96338,1.0,46.5552635
9821.71777,626.433716,1.0,1134.19458,1.0,210.969116,57.2548866,3162.27734,1.0,79.1475677
9821.71777,697.830688,1.0,3718.02637,1.0,100.903519,1.0,3133.96289,1.0,83.5362396
1064.98547,40.679451,39.9542046,2436.23291,1.0,1.0,1.0,3459.8916,1.0,16.253149
9821.71777,649.381775,15.9633865,3078.0896,1.0,120.790062,5.00286484,1928.21899,1.0,79.1475677
9821.71777,1.0,126.346291,2502.86548,1.0,1.0,1.0,2371.37427,1.0,12.8639717
9821.71777,582.941467,88.96492,1762.35669,19.8095684,49.1367302,1.0,5777.2168,1.0,64.938179
9821.71777,697.830688,17.9434624,1715.43835,1.0,12.0790091,116.521545,2890.26465,1.0,91.3981628
2738.41992,33.0773964,120.790062,1218.81421,56.2341309,1.0,378.551544,3785.51563,6.09756279,27.138998
9821.71777,973.377625,99.1045837,2414.41821,1.0,20.720789,1.0,3162.27734,1.0,116.521545
6320.93359,1.0,118.636635,3619.04321,1.0,1.0,15.1247272,2942.72705,1.0,27.138998
9821.71777,1980.95691,1.0,2392.79907,1.0,37.1802673,1.0,3023.2124,1.0,205.352493
2594.55249,1.0,65.5248718,1876.88416,1.0,26.8959885,7.77364969,982.171753,1.0,10.6498566
5725.48926,28.1331787,827.882813,2072.07886,1.0,10.273509,55.2315941,4031.52075,1.0,16.3999996
9821.71777,518.613403,1.0,1445.96008,1.0,46.9758873,1.0,2186.97534,1.0,79.8626785
7041.35693,54.7370377,588.208435,1197.08545,1.0,24.8045444,1.0,2186.97534,1.0,1.0
1998.8551,5.13969707,22.6708984,2436.23291,1.0,1.0,1.0,1309.74719,1.0,18.6007843
9821.71777,173.093674,385.423004,2916.37866,1.0,1.0,1.0,3105.89917,1.0,16.253149
2392.79907,11.13974,327.812195,3337.62646,1.0,11.652154,1.0,3619.04321,1.0,22.4679031
1553.83997,19.1095314,19.8095684,1625.31506,1.0,12.5214977,1.0,2206.73389,3.10590029,15.6787901
101.815201,1.0,33.3762474,3785.51563,127.487846,4179.20508,518.613403,5048.06396,1.0,72.3394165
3337.62646,25.7132072,21.6739235,2371.37427,1.0,48.2607155,1.0,4255.06592,1.0,9.64661694
1876.88416,19.2821846,43.7144508,1910.95313,1.0,1.0,1.0,3307.73877,1.0,8.65964317
212.875153,27.8812656,35.5452232,1963.21887,1.0,1.0,1.0,4216.9668,2.0720787,11.13974
9821.71777,3023.2124,1.0,2147.98511,1.0,44.5079422,1.0,2763.16187,1.0,243.623276
128.639725,16.8485489,19.1095314,2090.80054,1.0,1.0,1.0,2267.09058,2.0720787,6.15265417
8976.86914,19.1095314,176.235657,2713.89941,1.0,15.6787901,1.0,1963.21887,1.0,1.48550797
9821.71777,858.21051,18.2691669,1980.95691,1.0,115.47818,1.0,3190.85034,1.0,125.214951
9821.71777,897.687378,93.8980026,2072.07886,1.0,50.9367485,3078.0896,1207.90063,1.0,104.599907
2167.39258,71.0497284,198.095688,2090.80054,1.0,1.0,3.99542069,3219.67871,1.0,9.47463608
1045.99915,2.99614263,20.907999,964.661743,1.0,25.4829712,79.8626785,2350.14063,1.0,1.0
4067.94434,1.51247251,557.305969,964.661743,20.3513756,52.8027229,1.0,2525.47925,1.0,1.0
3023.2124,3.30773926,20.3513756,2090.80054,1.0,6.49381685,1.0,2480.45532,1.0,18.7688446
3190.85034,53.7611809,457.252625,805.842102,1.0,29.9614315,13.6999416,5139.69629,1.0,3.55452228
9821.71777,345.989136,74.989418,947.46344,1.0,14.3301258,1.0,2053.52515,1.0,56.7422142
1980.95691,43.7144508,10.9411392,2053.52515,1.0,50.4806595,1.0,1762.35669,1.0,13.455698
9821.71777,149.892975,268.959961,3278.12207,1.0,3.68473506,114.444214,4410.94336,1.0,36.8473473
9821.71777,504.806641,791.475708,1715.43835,1.0,16.253149,1.0,1472.20642,1.0,31.0590038
3785.51563,1.0,626.433716,399.542145,1.0,102.735069,88.1683044,1485.50806,1.0,7.43179607
7104.97363,1.0,14.0746469,2350.14063,1.0,82.7882767,1.0,2838.73608,1.0,21.6739235
3337.62646,25.7132072,35.5452232,2267.09058,1.0,111.397377,1.0,2838.73608,1.0,21.8697453
3050.52905,62.0824471,723.394226,1229.82642,93.8980026,1.0,1.0,6152.65479,1.0,28.9026375
9821.71777,1345.57019,1.0,1394.8623,1.0,1.0,1.0,2788.12744,1.0,114.444214
2226.67212,52.8027229,63.7804375,2594.55249,1.0,39.2418976,1.0,5327.98047,1.0,32.4876862
2689.59961,82.0469742,57.2548866,1843.42334,1.0,4.6138401,1.0,2090.80054,1.0,35.2269516
3785.51563,1.0,355.452332,1582.04517,1.0,34.2891159,1.0,2689.59961,1.0,1.0
2186.97534,1.0,44.91008,2186.97534,1.0,58.8208427,1.0,1794.3468,1.0,5.28027153
9821.71777,1485.50806,1.0,3078.0896,1.0,89.7687302,105.544983,4655.52686,1.0,196.321884
9821.71777,1309.74719,1.0,1998.8551,1.0,47.400322,1.0,2969.31519,1.0,107.460777
9821.71777,3428.9126,1.0,5725.48926,1.0,14.9892969,1.0,4572.52637,1.0,305.052765
3428.9126,11.8636637,729.930176,3995.41968,1.0,1.0,1.0,2287.57397,1.0,15.820447
9821.71777,1485.50806,577.721985,1928.21899,18.9384193,1.0,1.0,4491.00586,1.0,127.487846
9821.71777,2458.24463,68.5389557,3105.89917,1.0,76.3506241,1.0,5280.27002,1.0,226.709045
9821.71777,1064.98547,220.673386,3785.51563,1.0,1.0,1.0,3889.05176,1.0,103.663292
1485.50806,22.4679031,97.3377609,2053.52515,1.0,26.6551552,1.0,3050.52905,1.0,14.0746469
7704.04688,1.0,414.178528,2035.13733,24.3623276,51.861351,1.0,3889.05176,1.0,19.4564018
9139.81738,1.0,224.679031,1103.99951,1.0,46.1383972,1.0,1472.20642,1.0,9.2223959
3023.2124,40.315197,18.6007843,661.169006,1.0,52.3299141,1.0,973.377625,1.0,17.1543789
9821.71777,461.383972,37.8551521,3050.52905,1.0,59.3522987,1.0,4782.85791,1.0,56.7422142
9821.71777,1.0,15.1247272,1730.93677,1.0,10.5544958,1.0,588.208435,1.0,1.0
1640.0,44.91008,24.8045444,2838.73608,1.0,48.6967583,1.0,3078.0896,1.0,14.2018137
6792.52393,13.2158089,429.351074,1640.0,1.0,49.5806885,1.0,5674.22412,1.0,11.652154
9821.71777,523.299133,1.0,1826.91687,1.0,5.67422104,1.0,2350.14063,1.0,46.1383972
3718.02637,1.0,22.6708984,973.377625,518.613403,39.5964546,609.756226,3684.73584,1.0,103.663292
9821.71777,1485.50806,184.342331,3619.04321,1.0,26.8959885,1.0,6152.65479,1.0,149.892975
7299.29883,14.5902414,2186.97534,2392.79907,7.169168,95.6023941,1.0,8896.49219,1.0,31.9084949
9821.71777,192.821884,109.4114,4869.67627,77.0404282,1.0,1.0,2480.45532,1.0,29.1637764
9821.71777,1.0,7.10497427,2147.98511,1.0,87.3788223,1.0,2738.41992,1.0,19.2821846
865.9646,13.0974741,16.548172,798.62677,1.0,28.3873596,1.0,1893.84204,1.82691681,3.6517415
99.1045837,37.5161972,33.9820824,3278.12207,1.0,1.0,1.0,2072.07886,1.0,22.8757324
9821.71777,615.265442,1.0,3718.02637,1.0,22.4679031,9.13981628,2329.09668,1.0,84.291008
8429.10547,1.0,18.1055851,697.830688,1.0,79.8626785,25.0286579,1762.35669,1.0,10.5544958
6978.30371,4.57252645,216.739243,4067.94434,1.0,45.3158379,1.0,4104.70068,1.0,11.652154
4179.20508,1.0,32.4876862,3718.02637,1.0,1.0,1.0,4450.79443,1.0,32.4876862
1826.91687,20.720789,45.3158379,1197.08545,24.1441822,34.5989227,124.093803,1876.88416,3.19084907,13.8237228
9821.71777,930.572205,1.0,1762.35669,1.0,44.5079422,1.0,1762.35669,1.0,93.8980026
2689.59961,51.861351,44.91008,2916.37866,1.0,1.0,1.0,4031.52075,1.0,29.9614315
9821.71777,982.171753,835.362427,1567.87915,21.4798508,1.0,1.0,1945.64075,1.0,88.1683044
2617.99463,58.2941475,205.352493,1197.08545,1.0,27.8812656,1.0,1124.0387,1.0,13.8237228
3162.27734,69.7830658,145.902451,1778.27979,1.0,1.0,1.0,2969.31519,1.0,9.56023884
9821.71777,509.367645,51.3969727,1778.27979,67.9252701,5.32797861,598.885559,3162.27734,1.0,71.0497284
9821.71777,2147.98511,523.299133,3428.9126,1.0,43.3230209,1.0,3995.41968,1.0,189.384201
6731.70508,1.0,495.806793,2548.29712,1.0,84.291008,239.279892,5777.2168,1.0,31.9084949
1553.83997,6.73170376,170.007782,1910.95313,1.0,15.3992672,1.0,850.525879,1.0,9.82171917
2035.13733,14.3301258,21.4798508,1810.55823,1.0,25.4829712,1.0,1539.92651,1.0,3.27812099
2763.16187,1.0,1074.60779,1876.88416,1.0,14.4596004,1.0,1684.85498,1.0,2.86438417
2167.39258,1.0,1207.90063,4067.94434,1.0,51.3969727,1.0,5327.98047,1.0,9.05797863
9821.71777,2942.72705,1.0,6378.04736,1.0,4.78285837,1.0,4869.67627,1.0,264.164856
9821.71777,2226.67212,1.0,2890.26465,1.0,67.9252701,1.0,2788.12744,1.0,207.207886
3105.89917,16.8485489,36.1904297,2436.23291,1.0,1.0,1.0,2916.37866,1.0,15.1247272
5473.7041,20.720789,170.007782,2942.72705,1.0,77.0404282,1.0,4371.44434,1.0,25.0286579
9821.71777,1.0,62.6433716,557.305969,1.0,43.7144508,1.0,784.388611,1.0,1.0
9821.71777,873.788269,299.614319,537.611694,1.0,173.093674,120.790062,1553.83997,1.0,109.4114
1207.90063,48.6967583,465.552643,1407.46509,1.0,16.8485489,45.7252731,7169.17139,1.0,20.3513756
3819.71655,72.3394165,39.5964546,3105.89917,1.0,1.0,1.0,1345.57019,1.0,37.1802673
90.5797653,60.4296303,637.804382,1274.87854,1.0,14.5902414,111.397377,2890.26465,1.0,41.792057
3162.27734,1.0,361.904297,1778.27979,1.0,38.5422897,1.0,3078.0896,1.0,1.87688422
3367.78076,1.0,13.6999416,820.469727,1.0,25.7132072,1.0,1240.93811,1.0,6.97830629
9821.71777,87.3788223,8.42910004,1298.02002,1.0,81.3123016,24.5824394,1654.81763,1.0,46.1383972
5829.41797,1.0,55.2315941,1810.55823,1.0,1.0,1.0,2206.73389,1.0,15.1247272
5523.15723,128.639725,184.342331,1669.76831,11.652154,37.5161972,1.0,2890.26465,1.0,1.0
9821.71777,2689.59961,99.1045837,2594.55249,1.0,29.1637764,1.0,4141.78516,1.0,286.438446
3190.85034,44.5079422,294.272705,609.756226,1.0,50.9367485,1.0,1762.35669,1.0,2.96931481
3554.52173,108.431702,106.49855,1229.82642,1.0,105.544983,61.5265427,2916.37866,1.0,16.1076145
9821.71777,1433.0127,1.0,2287.57397,1.0,23.0824184,1.0,588.208435,1.0,153.992645
1433.0127,2.76316142,368.473572,1321.58093,12.6346283,1.0,5.4246912,3995.41968,1.0,43.7144508
3219.67871,1.0,64.938179,873.788269,1.0,1.0,1.0,850.525879,1.0,9.13981628
5988.85596,1.0,107.460777,429.351074,1.0,52.3299141,92.2239609,964.661743,1.0,12.8639717
6320.93359,1.0,52.8027229,1684.85498,1.0,32.7812119,1.0,2548.29712,1.0,31.9084949
2525.47925,1.0,805.842102,1357.72705,1.0,1.0,1.0,2996.14331,1.0,1.0
4179.20508,47.8285904,32.7812119,2350.14063,1.0,2.94272709,1.0,2838.73608,1.0,26.4164848
9821.71777,449.1008,6.91582155,2480.45532,1.0,10.7460775,1.0,2392.79907,1.0,35.5452232
9821.71777,1539.92651,1.0,1826.91687,1.0,71.6916733,20.907999,1980.95691,1.0,164.0
9821.71777,3050.52905,1.0,3785.51563,1.0,107.460777,1.0,2016.91516,1.0,305.052765
6042.96338,31.0590038,316.227875,922.239624,1.0,25.2547894,1.0,2641.64868,1.0,1.0
7704.04688,1.0,31.3396206,1144.44214,11.3419447,33.3762474,74.3179474,3190.85034,1.0,20.907999
9821.71777,1084.31702,1.0,1778.27979,1.0,43.7144508,1.0,1998.8551,1.0,139.486221
2109.69116,111.397377,27.3841972,2890.26465,1.0,20.907999,1.0,2246.79028,1.0,23.0824184
9821.71777,2128.75171,1.0,3190.85034,1.0,1.0,1.0,3854.22998,1.0,201.691498
5725.48926,62.0824471,36.1904297,710.497314,1.0,40.315197,1.0,1700.07788,1.0,3.58663797
9821.71777,547.370422,47.8285904,2186.97534,1.0,32.4876862,1.0,2480.45532,1.0,142.018097
9821.71777,3337.62646,46.1383972,2969.31519,1.0,36.5174141,241.441818,4179.20508,1.0,330.773865
96.4661713,33.9820824,26.6551552,1794.3468,1.0,1.0,1.0,3105.89917,1.0,13.6999416
4410.94336,12.7487841,79.8626785,1394.8623,1.0,33.6778069,8.05842304,3459.8916,1.0,34.5989227
4958.07031,3.05052805,704.135681,593.52301,14.3301258,28.1331787,155.383987,1357.72705,1.0,36.1904297
9821.71777,336.778076,1.0,2548.29712,1.0,2.89026403,78.438858,2838.73608,1.0,17.1543789
9821.71777,1512.4729,117.574333,1762.35669,1.0,35.5452232,1.0,3337.62646,1.0,147.220642
2864.38452,8.97687054,336.778076,938.980103,1.0,71.6916733,1.0,3854.22998,1.0,29.6931496
9821.71777,991.045837,173.093674,3050.52905,1.0,92.2239609,1.0,3651.73999,1.0,79.1475677
9821.71777,5376.11719,1.0,3190.85034,1.0,1.0,1.0,4958.07031,1.0,509.367645
1113.97375,1.0,403.151886,582.941467,1.0,35.8663788,1.0,661.169006,1.0,2.78812647
9821.71777,67.3170471,62.0824471,1407.46509,1.0,19.4564018,1.0,1420.18115,1.0,10.7460775
9821.71777,3854.22998,1.0,2186.97534,1.0,168.485489,1.0,3105.89917,1.0,395.964539
9821.71777,6792.52393,1.0,3248.76733,1.0,108.431702,1.0,1207.90063,1.0,685.389526
3491.15381,13.3352156,28.6438427,805.842102,1.0,48.6967583,1.0,3190.85034,1.0,12.7487841
74.989418,18.6007843,107.460777,1596.33838,1.0,48.2607155,1.0,2890.26465,1.0,16.1076145
9821.71777,930.572205,1.0,3307.73877,1.0,27.6316166,1.0,2813.31738,1.0,110.399948
1640.0,158.204514,85.0525894,1596.33838,3.42891145,1.0,1.0,1860.07898,1.0,93.0572205
2689.59961,1.0,42.5506554,1810.55823,1.0,16.1076145,1144.44214,956.023926,1.0,11.652154
9305.72266,1.0,53.279789,3190.85034,1.0,33.0773964,1.0,3924.19189,1.0,6.15265417
2267.09058,1.0,14.4596004,457.252625,1.0,20.720789,243.623276,1103.99951,3.02321291,5.77721786
9821.71777,1357.72705,79.8626785,2090.80054,1.0,1.0,1.0,4782.85791,1.0,144.596008
9821.71777,1700.07788,245.824463,3337.62646,1.0,1.0,1.0,3554.52173,1.0,151.247284
9821.71777,1610.7616,1.0,2942.72705,1.0,158.204514,1.0,3428.9126,1.0,176.235657
7773.65039,1.0,212.875153,2267.09058,1.0,248.045517,77.736496,5376.11719,1.0,24.8045444
5376.11719,316.227875,134.557022,1074.60779,1.0,29.1637764,52.3299141,1433.0127,1.0,20.907999
9821.71777,2167.39258,1.0,3398.20752,1.0,4.95806789,1.0,4031.52075,1.0,196.321884
9821.71777,3995.41968,1.0,3190.85034,1.0,35.5452232,1.0,4450.79443,1.0,392.418976
3105.89917,29.9614315,65.5248718,1980.95691,1.0,2.78812647,1.0,3219.67871,1.0,11.3419447
9821.71777,47.8285904,294.272705,2186.97534,1.0,23.9279938,1.0,3684.73584,1.0,8.27882576
9821.71777,429.351074,33.6778069,3785.51563,1.0,10.273509,1.0,3023.2124,1.0,71.6916733
6731.70508,1.0,1893.84204,1860.07898,1.0,72.9930191,1.0,2969.31519,1.0,12.8639717
281.331726,54.2469101,710.497314,3248.76733,1.0,1.0,1.0,2916.37866,1.0,15.9633865
9057.98145,1.0,58.8208427,3819.71655,1.0,1.0,1.0,5048.06396,1.0,28.1331787
3819.71655,1.0,1045.99915,1582.04517,1.0,1.0,1.0,582.941467,1.0,1.84342301
119.708534,54.7370377,45.7252731,2665.51636,1.0,1.0,93.8980026,3889.05176,1.0,22.6708984
9821.71777,352.269531,1027.35071,1407.46509,19.4564018,1.0,1.0,2571.32153,1.0,5.98885489
1910.95313,7.98626566,31.3396206,3133.96289,1.0,1.0,1.0,3337.62646,1.0,8.42910004
7498.94629,1.0,161.076157,567.422119,1.0,116.521545,149.892975,1218.81421,1.0,7.04135561
9474.63965,1.0,168.485489,3554.52173,1.0,73.6525192,1.0,2641.64868,1.0,22.0673428
9821.71777,66.1168976,16.1076145,1778.27979,1.0,1.0,1.0,3554.52173,1.0,13.6999416
9821.71777,2167.39258,8.896492,3133.96289,1.0,15.6787901,1.0,5048.06396,1.0,239.279892
9821.71777,1027.35071,248.045517,2763.16187,1.0,3.75161934,1.0,2763.16187,1.0,90.5797653
8582.10156,35.2269516,25.4829712,1596.33838,1.0,4.45079422,1.0,2996.14331,1.0,21.0969048
3554.52173,1.0,813.123047,1055.44983,64.938179,161.076157,1.0,4031.52075,1.0,10.0
133.352158,10.5544958,40.679451,1197.08545,1.0,1.0,1.0,2109.69116,1.71543789,8.05842304
4104.70068,1.0,28.3873596,2371.37427,1.0,40.315197,1.0,3785.51563,1.0,35.5452232
9821.71777,938.980103,1.0,3078.0896,1.0,26.8959885,1.0,1485.50806,1.0,88.96492
9821.71777,5048.06396,1.0,5280.27002,1.0,147.220642,1.0,6042.96338,1.0,504.806641
9821.71777,620.824463,147.220642,2617.99463,1.0,38.8905258,1.0,1746.57605,1.0,83.5362396
1485.50806,61.5265427,201.691498,474.003113,25.0286579,120.790062,1.0,5186.13672,1.0,24.1441822
9821.71777,770.404297,75.6669617,2788.12744,1.0,54.2469101,1.0,3459.8916,1.0,89.7687302
9821.71777,294.272705,1.0,1459.02466,1.0,49.5806885,1.0,2788.12744,1.0,62.6433716
889.649231,8.97687054,77.0404282,2267.09058,1.0,1.0,1.0,3459.8916,1.0,12.4093771
1472.20642,1.0,342.891083,1321.58093,1.0,9.73377323,1.0,798.62677,1.0,3.05052805
3190.85034,1.0,26.8959885,3050.52905,1.0,36.8473473,59.8885574,3889.05176,1.0,15.2613783
5093.67676,1.0,40.315197,3248.76733,1.0,32.4876862,1.0,3307.73877,1.0,16.548172
5093.67676,1.0,76.3506241,938.980103,1.0,49.5806885,1.0,842.910095,1.0,5.32797861
1893.84204,27.8812656,72.9930191,1394.8623,1.0,35.5452232,47.8285904,3133.96289,1.0,15.820447
7635.05908,11.240386,89.7687302,1298.02002,1.0,60.9756203,1.0,2594.55249,1.0,7.98626566
9821.71777,2738.41992,1.0,2864.38452,1.0,72.3394165,1.0,2763.16187,1.0,281.331726
9821.71777,4450.79443,1.0,4141.78516,1.0,1.0,1.0,4491.00586,1.0,414.178528
9821.71777,2035.13733,184.342331,3190.85034,1.0,1.0,1.0,4255.06592,1.0,161.076157
2525.47925,36.5174141,956.023926,2267.09058,1.0,24.8045444,28.1331787,3995.41968,1.0,14.7220669
4740.03369,1.0,52.3299141,2458.24463,1.0,51.861351,1.0,3785.51563,1.0,3.68473506
2641.64868,30.7808952,381.971832,763.506287,79.1475677,58.2941475,1.0,4216.9668,1.0,26.4164848
8429.10547,1.0,716.916748,4782.85791,1.0,1.0,1.0,4491.00586,1.0,33.3762474
9821.71777,2942.72705,1.0,2665.51636,1.0,45.7252731,1.0,4179.20508,1.0,296.931488
1186.36646,1.0,3554.52173,820.469727,124.093803,1.0,12.5214977,5139.69629,1.0,19.2821846
8582.10156,1.0,45.7252731,572.548889,1.0,34.5989227,108.431702,1860.07898,1.0,2.0720787
9821.71777,889.649231,2053.52515,3718.02637,1.0,55.2315941,1.0,2969.31519,1.0,80.5842133
9821.71777,661.169006,465.552643,1321.58093,1.0,56.7422142,1.0,1263.46289,1.0,67.3170471
5725.48926,1.0,136.99942,1036.63293,21.4798508,1.0,1.0,2548.29712,1.0,18.6007843
9821.71777,127.487846,798.62677,3162.27734,1.0,51.861351,1.0,6611.69043,1.0,39.2418976
2206.73389,77.736496,39.5964546,2996.14331,1.0,1.0,1.0,4067.94434,1.0,53.279789
8278.82813,1.0,469.758972,2186.97534,1.0,33.9820824,1.0,2206.73389,1.0,7.9147563
1394.8623,64.938179,220.673386,2689.59961,1.0,9.91045761,10.0903521,1794.3468,1.0,14.5902414
4655.52686,5.93522978,36.8473473,947.46344,1.0,60.9756203,342.891083,1459.02466,16.1076145,26.4164848
2996.14331,60.4296303,173.093674,2186.97534,1.0,4.17920542,1.0,2329.09668,1.0,5.47370338
2864.38452,1.0,120.790062,1369.99426,1.0,118.636635,1.0,3078.0896,1.0,33.6778069
3050.52905,1.0,66.1168976,2350.14063,1.0,1.0,1.0,3651.73999,1.0,16.6976871
1910.95313,8.58210468,299.614319,1420.18115,1.62531483,28.6438427,1.0,1539.92651,1.0,3.05052805
9821.71777,1.0,149.892975,1407.46509,1.0,1.0,1.0,632.093323,1.0,10.3663292
9821.71777,577.721985,1.0,1144.44214,1.0,4.57252645,1.40746474,2226.67212,1.0,87.3788223
7914.75732,1.0,302.321381,2072.07886,1.0,94.7463455,162.531494,2480.45532,1.0,37.8551521
207.207886,39.9542046,220.673386,1186.36646,2.91637754,5.4246912,1.0,3684.73584,1.0,12.1881418
9821.71777,429.351074,51.861351,2864.38452,1.0,1.0,1.0,3651.73999,1.0,25.0286579
9821.71777,429.351074,103.663292,1252.14954,20.3513756,23.5014038,135.77269,2436.23291,1.0,56.2341309
1144.44214,4.91367292,604.296326,2392.79907,1.0,1.0,1.0,3248.76733,1.0,1.0
9821.71777,222.667206,83.5362396,2864.38452,107.460777,2.73841953,1.0,2665.51636,1.0,21.6739235
9821.71777,2996.14331,1.0,3751.62085,1.0,37.8551521,1.0,2689.59961,1.0,268.959961
2594.55249,14.8550797,532.798035,1084.31702,1.0,69.7830658,3.13396215,1928.21899,1.0,45.3158379
2689.59961,24.3623276,105.544983,2525.47925,13.9486227,1.0,9.64661694,1175.74341,1.0,10.4599905
3889.05176,98.2171707,378.551544,729.930176,6.73170376,87.3788223,1.0,4572.52637,1.0,45.7252731
2641.64868,1.0,286.438446,2458.24463,1.0,41.4178505,1.0,2548.29712,1.0,15.820447
6915.82129,1.0,82.7882767,1567.87915,1.0,45.7252731,1.0,1762.35669,1.0,8.65964317
3162.27734,1.0,378.551544,2128.75171,1.0,22.4679031,1.0,3995.41968,1.0,11.9708509
9821.71777,1539.92651,33.9820824,2267.09058,1.0,48.2607155,1.0,2594.55249,1.0,139.486221
2689.59961,10.3663292,310.590057,697.830688,1.0,23.9279938,8.81683064,632.093323,1.0,8.896492
9821.71777,598.885559,1.0,2371.37427,1.0,1.0,1.0,982.171753,1.0,71.6916733
4450.79443,17.0007782,82.7882767,1321.58093,1.0,76.3506241,94.7463455,1928.21899,1.0,1.0
2525.47925,170.007782,147.220642,1286.39722,1.0,69.1582108,1.0,2246.79028,1.0,19.9885502
1826.91687,5.04806614,194.564072,392.418976,1.0,134.557022,222.667206,2480.45532,3.71802664,12.7487841
3924.19189,1.0,1459.02466,2053.52515,1.0,42.9351044,1.0,1485.50806,1.0,11.3419447
9821.71777,518.613403,165.481766,2916.37866,1.0,9.38979816,1.0,3133.96289,1.0,46.5552635
9821.71777,5376.11719,1.0,3023.2124,1.0,1.0,1.0,4067.94434,1.0,474.003113
9821.71777,109.4114,9.56023884,532.798035,1.0,291.637848,127.487846,1762.35669,1.0,14.0746469
7914.75732,1.0,542.469116,2436.23291,1.0,1.0,1.0,2738.41992,1.0,3.2196784
9821.71777,2053.52515,1.0,3078.0896,1.0,89.7687302,1.0,1715.43835,1.0,144.596008
5777.2168,14.2018137,51.3969727,3522.69531,1.0,116.521545,1.0,5725.48926,1.0,27.8812656
